"Please specify a website.","Please specify a website.",module,Magento_CustomerImportExport
"Please specify an email.","Please specify an email.",module,Magento_CustomerImportExport
"We found an invalid value in a website column.","We found an invalid value in a website column.",module,Magento_CustomerImportExport
"Please enter a valid email.","Please enter a valid email.",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Please make sure attribute ""%s"" is not empty.",module,Magento_CustomerImportExport
"We can\'t find a customer who matches this email and website code.","We can\'t find a customer who matches this email and website code.",module,Magento_CustomerImportExport
"Customer address id column is not specified","Customer address id column is not specified",module,Magento_CustomerImportExport
"We can\'t find that customer address.","We can\'t find that customer address.",module,Magento_CustomerImportExport
"Please enter a valid region.","Please enter a valid region.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","We found another row with this email, website and address ID combination.",module,Magento_CustomerImportExport
"This email is found more than once in the import file.","This email is found more than once in the import file.",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Orphan rows that will be skipped due default row errors",module,Magento_CustomerImportExport
"Invalid value in Store column (store does not exists?)","Invalid value in Store column (store does not exists?)",module,Magento_CustomerImportExport
"We can\'t find that email and website combination.","We can\'t find that email and website combination.",module,Magento_CustomerImportExport
"Please enter a password with a valid length.","Please enter a password with a valid length.",module,Magento_CustomerImportExport
CSV,CSV,module,Magento_CustomerImportExport
"Excel XML","Excel XML",module,Magento_CustomerImportExport
